cell_id,lon,lat,year,month,gas,value,units,qa_frac,collection_id,u10,v10,BLH,T2m_K,precip,wind_speed,wind_dir_deg,aoi_name,T2m_C,precip_mm,wind_dir_sin,wind_dir_cos
1528000425,72.87582742419654,19.156573778861187,2023,6,NO2,2.8844746339021635e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,2.1701338291168213,2.5917470455169678,754.2118530273438,301.83320092095266,4.525963635767418,3.3803303957192066,-129.9402702705536,AOI_GAUL,28.683200920952686,4525.963635767418,-0.766714120252598,-0.6419886742032795
1528000426,72.87582742419228,19.201489543194505,2023,6,NO2,2.851838900012831e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,2.1701338291168213,2.5917470455169678,754.2118530273438,301.83320092095266,4.525963635767418,3.3803303957192066,-129.9402702705536,AOI_GAUL,28.683200920952686,4525.963635767418,-0.766714120252598,-0.6419886742032795
1528000427,72.87582742419573,19.24640530752221,2023,6,NO2,2.0728129414654952e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,2.1701338291168213,2.5917470455169678,754.2118530273438,301.83320092095266,4.525963635767418,3.3803303957192066,-129.9402702705536,AOI_GAUL,28.683200920952686,4525.963635767418,-0.766714120252598,-0.6419886742032795
1529000422,72.9207431884075,19.021826485824562,2023,6,NO2,4.646175591589809e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,2.7311654090881348,3.13529372215271,730.7160034179688,301.8903162638346,5.536077887403387,4.158044157530046,-131.05923732607397,AOI_GAUL,28.740316263834643,5536.077887403387,-0.7540308864865763,-0.6568389621697756
1529000423,72.92074318840542,19.066742250183097,2023,6,NO2,3.82580341589377e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,2.7311654090881348,3.13529372215271,730.7160034179688,301.9599126180013,5.004294124084133,4.158044157530046,-131.05923732607397,AOI_GAUL,28.809912618001306,5004.294124084133,-0.7540308864865763,-0.6568389621697756
1529000424,72.92074318840197,19.111658014521947,2023,6,NO2,4.006435418605252e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,2.7311654090881348,3.13529372215271,730.7160034179688,301.9599126180013,5.004294124084133,4.158044157530046,-131.05923732607397,AOI_GAUL,28.809912618001306,5004.294124084133,-0.7540308864865763,-0.6568389621697756
1529000425,72.92074318840268,19.15657377885583,2023,6,NO2,3.602188565817068e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,2.1701338291168213,2.5917470455169678,754.2118530273438,301.83320092095266,4.525963635767418,3.3803303957192066,-129.9402702705536,AOI_GAUL,28.683200920952686,4525.963635767418,-0.766714120252598,-0.6419886742032795
1529000426,72.92074318840429,19.201489543197486,2023,6,NO2,3.345146436587491e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,2.1701338291168213,2.5917470455169678,754.2118530273438,301.83320092095266,4.525963635767418,3.3803303957192066,-129.9402702705536,AOI_GAUL,28.683200920952686,4525.963635767418,-0.766714120252598,-0.6419886742032795
1530000425,72.96565895260147,19.156573778855915,2023,6,NO2,3.7923671542713706e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,2.1701338291168213,2.5917470455169678,754.2118530273438,302.22498965793187,4.086710722769219,3.3803303957192066,-129.9402702705536,AOI_GAUL,29.074989657931894,4086.7107227692186,-0.766714120252598,-0.6419886742032795
1526000425,72.78599589578403,19.15657377885852,2023,6,CH4,1873.5467881613095,ppb,1.0,COPERNICUS/S5P/OFFL/L3_CH4,3.1145200729370117,3.3080029487609863,731.33154296875,301.80462832980686,4.679285077961701,4.54346990677158,-133.27444754482613,AOI_GAUL,28.654628329806883,4679.285077961701,-0.7280785427522573,-0.6854937166624866
1526000426,72.78599589578512,19.20148954319525,2023,6,CH4,1872.4366394556243,ppb,1.0,COPERNICUS/S5P/OFFL/L3_CH4,3.1145200729370117,3.3080029487609863,731.33154296875,301.80462832980686,4.679285077961701,4.54346990677158,-133.27444754482613,AOI_GAUL,28.654628329806883,4679.285077961701,-0.7280785427522573,-0.6854937166624866
1526000427,72.78599589578835,19.24640530752286,2023,6,CH4,1874.6978318578172,ppb,1.0,COPERNICUS/S5P/OFFL/L3_CH4,3.1145200729370117,3.3080029487609863,731.33154296875,301.80462832980686,4.679285077961701,4.54346990677158,-133.27444754482613,AOI_GAUL,28.654628329806883,4679.285077961701,-0.7280785427522573,-0.6854937166624866
1527000425,72.8309116599901,19.156573778862587,2023,6,CH4,1890.68734683917,ppb,1.0,COPERNICUS/S5P/OFFL/L3_CH4,3.1145200729370117,3.3080029487609863,731.33154296875,301.80462832980686,4.679285077961701,4.54346990677158,-133.27444754482613,AOI_GAUL,28.654628329806883,4679.285077961701,-0.7280785427522573,-0.6854937166624866
1527000426,72.83091165999276,19.201489543194544,2023,6,CH4,1884.183383434398,ppb,1.0,COPERNICUS/S5P/OFFL/L3_CH4,3.1145200729370117,3.3080029487609863,731.33154296875,301.80462832980686,4.679285077961701,4.54346990677158,-133.27444754482613,AOI_GAUL,28.654628329806883,4679.285077961701,-0.7280785427522573,-0.6854937166624866
1528000422,72.87582742419568,19.021826485826022,2023,6,CH4,1879.9674258026992,ppb,1.0,COPERNICUS/S5P/OFFL/L3_CH4,2.7311654090881348,3.13529372215271,730.7160034179688,301.8903162638346,5.536077887403387,4.158044157530046,-131.05923732607397,AOI_GAUL,28.740316263834643,5536.077887403387,-0.7540308864865763,-0.6568389621697756
1528000423,72.87582742419391,19.066742250185047,2023,6,CH4,1885.2430095692382,ppb,1.0,COPERNICUS/S5P/OFFL/L3_CH4,2.7311654090881348,3.13529372215271,730.7160034179688,301.9599126180013,5.004294124084133,4.158044157530046,-131.05923732607397,AOI_GAUL,28.809912618001306,5004.294124084133,-0.7540308864865763,-0.6568389621697756
1528000424,72.87582742419923,19.111658014518344,2023,6,CH4,1890.6650113104752,ppb,1.0,COPERNICUS/S5P/OFFL/L3_CH4,2.7311654090881348,3.13529372215271,730.7160034179688,301.9599126180013,5.004294124084133,4.158044157530046,-131.05923732607397,AOI_GAUL,28.809912618001306,5004.294124084133,-0.7540308864865763,-0.6568389621697756
1528000425,72.87582742419654,19.156573778861187,2023,6,CH4,1891.3684816787163,ppb,1.0,COPERNICUS/S5P/OFFL/L3_CH4,2.1701338291168213,2.5917470455169678,754.2118530273438,301.83320092095266,4.525963635767418,3.3803303957192066,-129.9402702705536,AOI_GAUL,28.683200920952686,4525.963635767418,-0.766714120252598,-0.6419886742032795
1528000426,72.87582742419228,19.201489543194505,2023,6,CH4,1866.4205944900289,ppb,1.0,COPERNICUS/S5P/OFFL/L3_CH4,2.1701338291168213,2.5917470455169678,754.2118530273438,301.83320092095266,4.525963635767418,3.3803303957192066,-129.9402702705536,AOI_GAUL,28.683200920952686,4525.963635767418,-0.766714120252598,-0.6419886742032795
1528000427,72.87582742419573,19.24640530752221,2023,6,CH4,1861.6803858191477,ppb,1.0,COPERNICUS/S5P/OFFL/L3_CH4,2.1701338291168213,2.5917470455169678,754.2118530273438,301.83320092095266,4.525963635767418,3.3803303957192066,-129.9402702705536,AOI_GAUL,28.683200920952686,4525.963635767418,-0.766714120252598,-0.6419886742032795
1529000422,72.9207431884075,19.021826485824562,2023,6,CH4,1885.5430231921368,ppb,1.0,COPERNICUS/S5P/OFFL/L3_CH4,2.7311654090881348,3.13529372215271,730.7160034179688,301.8903162638346,5.536077887403387,4.158044157530046,-131.05923732607397,AOI_GAUL,28.740316263834643,5536.077887403387,-0.7540308864865763,-0.6568389621697756
1529000423,72.92074318840542,19.066742250183097,2023,6,CH4,1886.2975092889171,ppb,1.0,COPERNICUS/S5P/OFFL/L3_CH4,2.7311654090881348,3.13529372215271,730.7160034179688,301.9599126180013,5.004294124084133,4.158044157530046,-131.05923732607397,AOI_GAUL,28.809912618001306,5004.294124084133,-0.7540308864865763,-0.6568389621697756
1529000424,72.92074318840197,19.111658014521947,2023,6,CH4,1888.1912874846616,ppb,1.0,COPERNICUS/S5P/OFFL/L3_CH4,2.7311654090881348,3.13529372215271,730.7160034179688,301.9599126180013,5.004294124084133,4.158044157530046,-131.05923732607397,AOI_GAUL,28.809912618001306,5004.294124084133,-0.7540308864865763,-0.6568389621697756
1529000425,72.92074318840268,19.15657377885583,2023,6,CH4,1878.659107306161,ppb,1.0,COPERNICUS/S5P/OFFL/L3_CH4,2.1701338291168213,2.5917470455169678,754.2118530273438,301.83320092095266,4.525963635767418,3.3803303957192066,-129.9402702705536,AOI_GAUL,28.683200920952686,4525.963635767418,-0.766714120252598,-0.6419886742032795
1530000425,72.96565895260147,19.156573778855915,2023,6,CH4,1913.7931936465338,ppb,1.0,COPERNICUS/S5P/OFFL/L3_CH4,2.1701338291168213,2.5917470455169678,754.2118530273438,302.22498965793187,4.086710722769219,3.3803303957192066,-129.9402702705536,AOI_GAUL,29.074989657931894,4086.7107227692186,-0.766714120252598,-0.6419886742032795
1526000425,72.78599589578403,19.15657377885852,2023,6,O3_TCL,0.012600719928741455,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_O3_TCL,3.1145200729370117,3.3080029487609863,731.33154296875,301.80462832980686,4.679285077961701,4.54346990677158,-133.27444754482613,AOI_GAUL,28.654628329806883,4679.285077961701,-0.7280785427522573,-0.6854937166624866
1526000426,72.78599589578512,19.20148954319525,2023,6,O3_TCL,0.012600719928741455,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_O3_TCL,3.1145200729370117,3.3080029487609863,731.33154296875,301.80462832980686,4.679285077961701,4.54346990677158,-133.27444754482613,AOI_GAUL,28.654628329806883,4679.285077961701,-0.7280785427522573,-0.6854937166624866
1526000427,72.78599589578835,19.24640530752286,2023,6,O3_TCL,0.012600719928741455,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_O3_TCL,3.1145200729370117,3.3080029487609863,731.33154296875,301.80462832980686,4.679285077961701,4.54346990677158,-133.27444754482613,AOI_GAUL,28.654628329806883,4679.285077961701,-0.7280785427522573,-0.6854937166624866
1527000425,72.8309116599901,19.156573778862587,2023,6,O3_TCL,0.012600719928741455,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_O3_TCL,3.1145200729370117,3.3080029487609863,731.33154296875,301.80462832980686,4.679285077961701,4.54346990677158,-133.27444754482613,AOI_GAUL,28.654628329806883,4679.285077961701,-0.7280785427522573,-0.6854937166624866
1527000426,72.83091165999276,19.201489543194544,2023,6,O3_TCL,0.012600719928741455,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_O3_TCL,3.1145200729370117,3.3080029487609863,731.33154296875,301.80462832980686,4.679285077961701,4.54346990677158,-133.27444754482613,AOI_GAUL,28.654628329806883,4679.285077961701,-0.7280785427522573,-0.6854937166624866
1528000422,72.87582742419568,19.021826485826022,2023,6,O3_TCL,0.012600719928741455,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_O3_TCL,2.7311654090881348,3.13529372215271,730.7160034179688,301.8903162638346,5.536077887403387,4.158044157530046,-131.05923732607397,AOI_GAUL,28.740316263834643,5536.077887403387,-0.7540308864865763,-0.6568389621697756
1528000423,72.87582742419391,19.066742250185047,2023,6,O3_TCL,0.012600719928741455,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_O3_TCL,2.7311654090881348,3.13529372215271,730.7160034179688,301.9599126180013,5.004294124084133,4.158044157530046,-131.05923732607397,AOI_GAUL,28.809912618001306,5004.294124084133,-0.7540308864865763,-0.6568389621697756
1528000424,72.87582742419923,19.111658014518344,2023,6,O3_TCL,0.012600719928741455,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_O3_TCL,2.7311654090881348,3.13529372215271,730.7160034179688,301.9599126180013,5.004294124084133,4.158044157530046,-131.05923732607397,AOI_GAUL,28.809912618001306,5004.294124084133,-0.7540308864865763,-0.6568389621697756
1528000425,72.87582742419654,19.156573778861187,2023,6,O3_TCL,0.012600719928741455,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_O3_TCL,2.1701338291168213,2.5917470455169678,754.2118530273438,301.83320092095266,4.525963635767418,3.3803303957192066,-129.9402702705536,AOI_GAUL,28.683200920952686,4525.963635767418,-0.766714120252598,-0.6419886742032795
1528000426,72.87582742419228,19.201489543194505,2023,6,O3_TCL,0.012600719928741455,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_O3_TCL,2.1701338291168213,2.5917470455169678,754.2118530273438,301.83320092095266,4.525963635767418,3.3803303957192066,-129.9402702705536,AOI_GAUL,28.683200920952686,4525.963635767418,-0.766714120252598,-0.6419886742032795
1528000427,72.87582742419573,19.24640530752221,2023,6,O3_TCL,0.012600719928741455,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_O3_TCL,2.1701338291168213,2.5917470455169678,754.2118530273438,301.83320092095266,4.525963635767418,3.3803303957192066,-129.9402702705536,AOI_GAUL,28.683200920952686,4525.963635767418,-0.766714120252598,-0.6419886742032795
1529000422,72.9207431884075,19.021826485824562,2023,6,O3_TCL,0.012600719928741455,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_O3_TCL,2.7311654090881348,3.13529372215271,730.7160034179688,301.8903162638346,5.536077887403387,4.158044157530046,-131.05923732607397,AOI_GAUL,28.740316263834643,5536.077887403387,-0.7540308864865763,-0.6568389621697756
1529000423,72.92074318840542,19.066742250183097,2023,6,O3_TCL,0.012600719928741455,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_O3_TCL,2.7311654090881348,3.13529372215271,730.7160034179688,301.9599126180013,5.004294124084133,4.158044157530046,-131.05923732607397,AOI_GAUL,28.809912618001306,5004.294124084133,-0.7540308864865763,-0.6568389621697756
1529000424,72.92074318840197,19.111658014521947,2023,6,O3_TCL,0.012600719928741455,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_O3_TCL,2.7311654090881348,3.13529372215271,730.7160034179688,301.9599126180013,5.004294124084133,4.158044157530046,-131.05923732607397,AOI_GAUL,28.809912618001306,5004.294124084133,-0.7540308864865763,-0.6568389621697756
1529000425,72.92074318840268,19.15657377885583,2023,6,O3_TCL,0.012600719928741455,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_O3_TCL,2.1701338291168213,2.5917470455169678,754.2118530273438,301.83320092095266,4.525963635767418,3.3803303957192066,-129.9402702705536,AOI_GAUL,28.683200920952686,4525.963635767418,-0.766714120252598,-0.6419886742032795
1529000426,72.92074318840429,19.201489543197486,2023,6,O3_TCL,0.012600719928741455,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_O3_TCL,2.1701338291168213,2.5917470455169678,754.2118530273438,301.83320092095266,4.525963635767418,3.3803303957192066,-129.9402702705536,AOI_GAUL,28.683200920952686,4525.963635767418,-0.766714120252598,-0.6419886742032795
1530000425,72.96565895260147,19.156573778855915,2023,6,O3_TCL,0.012600719928741455,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_O3_TCL,2.1701338291168213,2.5917470455169678,754.2118530273438,302.22498965793187,4.086710722769219,3.3803303957192066,-129.9402702705536,AOI_GAUL,29.074989657931894,4086.7107227692186,-0.766714120252598,-0.6419886742032795
1526000425,72.78599589578403,19.15657377885852,2023,6,CO,0.028854308082611402,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_CO,3.1145200729370117,3.3080029487609863,731.33154296875,301.80462832980686,4.679285077961701,4.54346990677158,-133.27444754482613,AOI_GAUL,28.654628329806883,4679.285077961701,-0.7280785427522573,-0.6854937166624866
1526000426,72.78599589578512,19.20148954319525,2023,6,CO,0.02927416400062919,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_CO,3.1145200729370117,3.3080029487609863,731.33154296875,301.80462832980686,4.679285077961701,4.54346990677158,-133.27444754482613,AOI_GAUL,28.654628329806883,4679.285077961701,-0.7280785427522573,-0.6854937166624866
1526000427,72.78599589578835,19.24640530752286,2023,6,CO,0.029192545051888646,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_CO,3.1145200729370117,3.3080029487609863,731.33154296875,301.80462832980686,4.679285077961701,4.54346990677158,-133.27444754482613,AOI_GAUL,28.654628329806883,4679.285077961701,-0.7280785427522573,-0.6854937166624866
1527000425,72.8309116599901,19.156573778862587,2023,6,CO,0.030602839812145594,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_CO,3.1145200729370117,3.3080029487609863,731.33154296875,301.80462832980686,4.679285077961701,4.54346990677158,-133.27444754482613,AOI_GAUL,28.654628329806883,4679.285077961701,-0.7280785427522573,-0.6854937166624866
1527000426,72.83091165999276,19.201489543194544,2023,6,CO,0.02960572140063228,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_CO,3.1145200729370117,3.3080029487609863,731.33154296875,301.80462832980686,4.679285077961701,4.54346990677158,-133.27444754482613,AOI_GAUL,28.654628329806883,4679.285077961701,-0.7280785427522573,-0.6854937166624866
1528000422,72.87582742419568,19.021826485826022,2023,6,CO,0.03061056358837762,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_CO,2.7311654090881348,3.13529372215271,730.7160034179688,301.8903162638346,5.536077887403387,4.158044157530046,-131.05923732607397,AOI_GAUL,28.740316263834643,5536.077887403387,-0.7540308864865763,-0.6568389621697756
1528000423,72.87582742419391,19.066742250185047,2023,6,CO,0.030045020354428173,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_CO,2.7311654090881348,3.13529372215271,730.7160034179688,301.9599126180013,5.004294124084133,4.158044157530046,-131.05923732607397,AOI_GAUL,28.809912618001306,5004.294124084133,-0.7540308864865763,-0.6568389621697756
1528000424,72.87582742419923,19.111658014518344,2023,6,CO,0.03030343542888985,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_CO,2.7311654090881348,3.13529372215271,730.7160034179688,301.9599126180013,5.004294124084133,4.158044157530046,-131.05923732607397,AOI_GAUL,28.809912618001306,5004.294124084133,-0.7540308864865763,-0.6568389621697756
1528000425,72.87582742419654,19.156573778861187,2023,6,CO,0.029885465259273332,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_CO,2.1701338291168213,2.5917470455169678,754.2118530273438,301.83320092095266,4.525963635767418,3.3803303957192066,-129.9402702705536,AOI_GAUL,28.683200920952686,4525.963635767418,-0.766714120252598,-0.6419886742032795
1528000426,72.87582742419228,19.201489543194505,2023,6,CO,0.030596941164790975,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_CO,2.1701338291168213,2.5917470455169678,754.2118530273438,301.83320092095266,4.525963635767418,3.3803303957192066,-129.9402702705536,AOI_GAUL,28.683200920952686,4525.963635767418,-0.766714120252598,-0.6419886742032795
1528000427,72.87582742419573,19.24640530752221,2023,6,CO,0.03057062426762769,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_CO,2.1701338291168213,2.5917470455169678,754.2118530273438,301.83320092095266,4.525963635767418,3.3803303957192066,-129.9402702705536,AOI_GAUL,28.683200920952686,4525.963635767418,-0.766714120252598,-0.6419886742032795
1529000422,72.9207431884075,19.021826485824562,2023,6,CO,0.030451346845569646,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_CO,2.7311654090881348,3.13529372215271,730.7160034179688,301.8903162638346,5.536077887403387,4.158044157530046,-131.05923732607397,AOI_GAUL,28.740316263834643,5536.077887403387,-0.7540308864865763,-0.6568389621697756
1529000423,72.92074318840542,19.066742250183097,2023,6,CO,0.030949755339430056,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_CO,2.7311654090881348,3.13529372215271,730.7160034179688,301.9599126180013,5.004294124084133,4.158044157530046,-131.05923732607397,AOI_GAUL,28.809912618001306,5004.294124084133,-0.7540308864865763,-0.6568389621697756
1529000424,72.92074318840197,19.111658014521947,2023,6,CO,0.03083284890623679,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_CO,2.7311654090881348,3.13529372215271,730.7160034179688,301.9599126180013,5.004294124084133,4.158044157530046,-131.05923732607397,AOI_GAUL,28.809912618001306,5004.294124084133,-0.7540308864865763,-0.6568389621697756
1529000425,72.92074318840268,19.15657377885583,2023,6,CO,0.030439813471665262,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_CO,2.1701338291168213,2.5917470455169678,754.2118530273438,301.83320092095266,4.525963635767418,3.3803303957192066,-129.9402702705536,AOI_GAUL,28.683200920952686,4525.963635767418,-0.766714120252598,-0.6419886742032795
1529000426,72.92074318840429,19.201489543197486,2023,6,CO,0.0301095175434746,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_CO,2.1701338291168213,2.5917470455169678,754.2118530273438,301.83320092095266,4.525963635767418,3.3803303957192066,-129.9402702705536,AOI_GAUL,28.683200920952686,4525.963635767418,-0.766714120252598,-0.6419886742032795
1530000425,72.96565895260147,19.156573778855915,2023,6,CO,0.030481144797367746,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_CO,2.1701338291168213,2.5917470455169678,754.2118530273438,302.22498965793187,4.086710722769219,3.3803303957192066,-129.9402702705536,AOI_GAUL,29.074989657931894,4086.7107227692186,-0.766714120252598,-0.6419886742032795
1526000425,72.78599589577992,19.156573778862178,2023,7,NO2,2.575470330398451e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,4.919291019439697,1.9106022119522095,639.7384033203125,299.61888050776656,12.877054428047078,5.277293335248357,-158.77434029030746,AOI_GAUL,26.468880507766585,12877.054428047079,-0.3620420716792108,-0.9321617554556855
1526000426,72.78599589578103,19.201489543191588,2023,7,NO2,2.006682817021081e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,4.919291019439697,1.9106022119522095,639.7384033203125,299.61888050776656,12.877054428047078,5.277293335248357,-158.77434029030746,AOI_GAUL,26.468880507766585,12877.054428047079,-0.3620420716792108,-0.9321617554556855
1526000427,72.78599589578015,19.246405307522863,2023,7,NO2,1.5410462766806385e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,4.919291019439697,1.9106022119522095,639.7384033203125,299.61888050776656,12.877054428047078,5.277293335248357,-158.77434029030746,AOI_GAUL,26.468880507766585,12877.054428047079,-0.3620420716792108,-0.9321617554556855
1527000425,72.8309116599942,19.156573778866246,2023,7,NO2,2.626271663381401e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,4.919291019439697,1.9106022119522095,639.7384033203125,299.61888050776656,12.877054428047078,5.277293335248357,-158.77434029030746,AOI_GAUL,26.468880507766585,12877.054428047079,-0.3620420716792108,-0.9321617554556855
1527000426,72.83091165999686,19.20148954319088,2023,7,NO2,2.1550090370320583e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,4.919291019439697,1.9106022119522095,639.7384033203125,299.61888050776656,12.877054428047078,5.277293335248357,-158.77434029030746,AOI_GAUL,26.468880507766585,12877.054428047079,-0.3620420716792108,-0.9321617554556855
1528000422,72.8758274241963,19.021826485833916,2023,7,NO2,2.1830487587534475e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,4.273386478424072,2.1976709365844727,590.5831909179688,299.7277042224843,14.347848447336393,4.80537090550623,-152.7846378882118,AOI_GAUL,26.57770422248433,14347.848447336393,-0.45733638043762115,-0.8892937844875648
1528000423,72.87582742419391,19.066742250185047,2023,7,NO2,2.3978315478993864e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,4.273386478424072,2.1976709365844727,590.5831909179688,299.64890717947355,12.952188773377376,4.80537090550623,-152.7846378882118,AOI_GAUL,26.498907179473576,12952.188773377376,-0.45733638043762115,-0.8892937844875648
1528000424,72.87582742419923,19.111658014518344,2023,7,NO2,2.0038285874566197e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,4.273386478424072,2.1976709365844727,590.5831909179688,299.64890717947355,12.952188773377376,4.80537090550623,-152.7846378882118,AOI_GAUL,26.498907179473576,12952.188773377376,-0.45733638043762115,-0.8892937844875648
1528000425,72.87582742419654,19.156573778861187,2023,7,NO2,2.936338117508719e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,3.0740251541137695,1.9141210317611694,577.4679565429688,299.46645012722223,11.97725105874105,3.6212553033933728,-148.0904778101377,AOI_GAUL,26.316450127222254,11977.25105874105,-0.5285794210553183,-0.8488838528543375
1528000426,72.87582742419228,19.201489543194505,2023,7,NO2,2.7723564142749732e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,3.0740251541137695,1.9141210317611694,577.4679565429688,299.46645012722223,11.97725105874105,3.6212553033933728,-148.0904778101377,AOI_GAUL,26.316450127222254,11977.25105874105,-0.5285794210553183,-0.8488838528543375
1529000422,72.92074318840749,19.021826485831898,2023,7,NO2,3.983825200671398e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,4.273386478424072,2.1976709365844727,590.5831909179688,299.7277042224843,14.347848447336393,4.80537090550623,-152.7846378882118,AOI_GAUL,26.57770422248433,14347.848447336393,-0.45733638043762115,-0.8892937844875648
1529000423,72.92074318840542,19.066742250183097,2023,7,NO2,3.558465957790673e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,4.273386478424072,2.1976709365844727,590.5831909179688,299.64890717947355,12.952188773377376,4.80537090550623,-152.7846378882118,AOI_GAUL,26.498907179473576,12952.188773377376,-0.45733638043762115,-0.8892937844875648
1529000424,72.92074318840197,19.111658014521947,2023,7,NO2,3.235275841177151e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,4.273386478424072,2.1976709365844727,590.5831909179688,299.64890717947355,12.952188773377376,4.80537090550623,-152.7846378882118,AOI_GAUL,26.498907179473576,12952.188773377376,-0.45733638043762115,-0.8892937844875648
1529000425,72.92074318840268,19.15657377885583,2023,7,NO2,2.9528947742611366e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,3.0740251541137695,1.9141210317611694,577.4679565429688,299.46645012722223,11.97725105874105,3.6212553033933728,-148.0904778101377,AOI_GAUL,26.316450127222254,11977.25105874105,-0.5285794210553183,-0.8488838528543375
1529000426,72.92074318840429,19.201489543197486,2023,7,NO2,1.888489349125105e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,3.0740251541137695,1.9141210317611694,577.4679565429688,299.46645012722223,11.97725105874105,3.6212553033933728,-148.0904778101377,AOI_GAUL,26.316450127222254,11977.25105874105,-0.5285794210553183,-0.8488838528543375
1530000425,72.96565895260147,19.156573778855915,2023,7,NO2,2.9651980011748247e-05,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_NO2,3.0740251541137695,1.9141210317611694,577.4679565429688,299.51820006421815,10.0215409540744,3.6212553033933728,-148.0904778101377,AOI_GAUL,26.368200064218172,10021.5409540744,-0.5285794210553183,-0.8488838528543375
1526000425,72.78599589577992,19.156573778862178,2023,7,O3_TCL,0.010584921576082706,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_O3_TCL,4.919291019439697,1.9106022119522095,639.7384033203125,299.61888050776656,12.877054428047078,5.277293335248357,-158.77434029030746,AOI_GAUL,26.468880507766585,12877.054428047079,-0.3620420716792108,-0.9321617554556855
1526000426,72.78599589578103,19.201489543191588,2023,7,O3_TCL,0.010584921576082706,mol m^-2,1.0,COPERNICUS/S5P/OFFL/L3_O3_TCL,4.919291019439697,1.9106022119522095,639.7384033203125,299.61888050776656,12.877054428047078,5.277293335248357,-158.77434029030746,AOI_GAUL,26.468880507766585,12877.054428047079,-0.3620420716792108,-0.9321617554556855
